-9.816480, 1.515134, 0.620181
-9.328839, 1.392782, 0.636298
-8.801707, 1.287964, 0.651009
-8.239308, 1.200128, 0.664231
-7.646049, 1.128485, 0.675884
-7.026493, 1.072012, 0.685893
-6.385326, 1.029473, 0.694185
-5.727324, 0.999431, 0.700690
-5.057323, 0.980271, 0.705342
-4.380184, 0.970222, 0.708080
-3.700762, 0.967375, 0.708845
-3.023874, 0.969713, 0.707583
-2.354266, 0.975130, 0.704246
-1.696582, 0.981467, 0.698786
-1.055333, 0.986528, 0.691165
-0.434871, 0.988116, 0.681345
0.160643, 0.984058, 0.669296
0.727265, 0.972230, 0.654992
1.261289, 0.950588, 0.638410
1.759274, 0.917190, 0.619534
2.218066, 0.870225, 0.598354
2.634811, 0.808031, 0.574864
3.006977, 0.729126, 0.549062
3.332370, 0.632218, 0.520953
3.609138, 0.516231, 0.490548
3.835790, 0.380318, 0.457861
4.011196, 0.223873, 0.422913
4.134594, 0.046546, 0.385730
4.205594, -0.151753, 0.346345
4.224172, -0.370845, 0.304792
4.190672, -0.610281, 0.261116
4.105797, -0.869342, 0.215362
3.970602, -1.147041, 0.167584
3.786483, -1.442133, 0.117840
3.555163, -1.753118, 0.066192
3.278678, -2.078254, 0.012709
2.959360, -2.415577, -0.042537
2.599816, -2.762910, -0.099468
2.202910, -3.117885, -0.158001
1.771736, -3.477966, -0.218049
1.309599, -3.840470, -0.279521
0.819986, -4.202593, -0.342321
0.306540, -4.561436, -0.406349
-0.226965, -4.914033, -0.471501
-0.776655, -5.257377, -0.537668
-1.338580, -5.588456, -0.604740
-1.908750, -5.904273, -0.672602
-2.483155, -6.201885, -0.741134
-3.057801, -6.478427, -0.810215
-3.628732, -6.731143, -0.879722
-4.192064, -6.957413, -0.949527
-4.744006, -7.154780, -1.019500
-5.280890, -7.320979, -1.089511
-5.799192, -7.453958, -1.159425
-6.295559, -7.551899, -1.229107
-6.766830, -7.613243, -1.298419
-7.210055, -7.636702, -1.367225
-7.622514, -7.621281, -1.435384
-8.001735, -7.566283, -1.502758
-8.345507, -7.471326, -1.569204
-8.651893, -7.336345, -1.634583
-8.919242, -7.161599, -1.698755
-9.146195, -6.947670, -1.761578
-9.331692, -6.695462, -1.822914
-9.474974, -6.406196, -1.882622
-9.575588, -6.081402, -1.940566
-9.633383, -5.722905, -1.996610
-9.648507, -5.332816, -2.050618
-9.621401, -4.913511, -2.102457
-9.552794, -4.467614, -2.151997
-9.443692, -3.997976, -2.199111
-9.295362, -3.507648, -2.243671
-9.109327, -2.999859, -2.285556
-8.887343, -2.477986, -2.324647
-8.631384, -1.945526, -2.360828
-8.343625, -1.406067, -2.393986
-8.026422, -0.863253, -2.424014
-7.682289, -0.320759, -2.450807
-7.313876, 0.217750, -2.474267
-6.923948, 0.748640, -2.494298
-6.515360, 1.268350, -2.510810
-6.091034, 1.773415, -2.523719
-5.653933, 2.260503, -2.532944
-5.207037, 2.726437, -2.538413
-4.753322, 3.168228, -2.540055
-4.295732, 3.583097, -2.537809
-3.837155, 3.968502, -2.531619
-3.380405, 4.322157, -2.521433
-2.928197, 4.642051, -2.507208
-2.483126, 4.926467, -2.488906
-2.047647, 5.173992, -2.466496
-1.624059, 5.383532, -2.439954
-1.214486, 5.554317, -2.409262
-0.820863, 5.685907, -2.374410
-0.444921, 5.778195, -2.335395
-0.088178, 5.831401, -2.292219
0.248075, 5.846073, -2.244894
0.562778, 5.823079, -2.193437
0.855108, 5.763591, -2.137874
1.124487, 5.669080, -2.078237
1.370577, 5.541292, -2.014566
1.593285, 5.382235, -1.946907
1.792759, 5.194158, -1.875315
1.969382, 4.979523, -1.799851
2.123766, 4.740986, -1.720584
2.256744, 4.481366, -1.637590
2.369359, 4.203620, -1.550951
2.462853, 3.910811, -1.460758
2.538652, 3.606080, -1.367107
2.598350, 3.292615, -1.270102
2.643694, 2.973618, -1.169854
2.676563, 2.652279, -1.066478
2.698952, 2.331740, -0.960100
2.712949, 2.015068, -0.850848
2.720715, 1.705225, -0.738858
2.724464, 1.405044, -0.624272
2.726437, 1.117197, -0.507238
2.728884, 0.844173, -0.387909
2.734035, 0.588257, -0.266443
2.744087, 0.351509, -0.143005
2.761172, 0.135744, -0.017763
2.787343, -0.057480, 0.109110
2.824548, -0.226877, 0.237435
2.874614, -0.371445, 0.367031
2.939223, -0.490465, 0.497712
3.019897, -0.583515, 0.629288
3.117984, -0.650465, 0.761565
3.234635, -0.691476, 0.894348
3.370799, -0.706995, 1.027438
3.527204, -0.697749, 1.160633
3.704352, -0.664733, 1.293730
3.902507, -0.609196, 1.426522
4.121692, -0.532627, 1.558804
4.361683, -0.436737, 1.690366
4.622005, -0.323436, 1.820999
4.901937, -0.194812, 1.950494
5.200508, -0.053109, 2.078640
5.516509, 0.099301, 2.205228
5.848489, 0.259943, 2.330049
6.194774, 0.426270, 2.452892
6.553471, 0.595685, 2.573552
6.922480, 0.765577, 2.691822
7.299512, 0.933343, 2.807497
7.682104, 1.096423, 2.920376
8.067634, 1.252323, 3.030259
8.453342, 1.398642, 3.136950
8.836351, 1.533104, 3.240255
9.213688, 1.653574, 3.339983
9.582305, 1.758089, 3.435950
9.939107, 1.844875, 3.527972
10.280971, 1.912366, 3.615874
10.604776, 1.959224, 3.699481
10.907424, 1.984350, 3.778627
11.185868, 1.986899, 3.853149
11.437135, 1.966286, 3.922893
11.658354, 1.922197, 3.987706
11.846778, 1.854587, 4.047446
11.999809, 1.763685, 4.101976
12.115020, 1.649992, 4.151164
12.190178, 1.514272, 4.194888
12.223265, 1.357549, 4.233033
12.212498, 1.181092, 4.265488
12.156344, 0.986406, 4.292156
12.053541, 0.775213, 4.312942
11.903105, 0.549434, 4.327763
11.704353, 0.311174, 4.336544
11.456904, 0.062691, 4.339217
11.160692, -0.193618, 4.335725
10.815970, -0.455250, 4.326018
10.423315, -0.719620, 4.310057
9.983631, -0.984085, 4.287809
9.498143, -1.245978, 4.259255
8.968399, -1.502632, 4.224382
8.396262, -1.751410, 4.183187
7.783901, -1.989732, 4.135678
7.133781, -2.215106, 4.081872
6.448653, -2.425150, 4.021794
5.731534, -2.617625, 3.955482
4.985696, -2.790450, 3.882981
4.214641, -2.941733, 3.804347
3.422086, -3.069788, 3.719646
2.611936, -3.173156, 3.628952
1.788261, -3.250620, 3.532350
0.955273, -3.301219, 3.429935
0.117294, -3.324262, 3.321811
-0.721266, -3.319336, 3.208090
-1.555942, -3.286311, 3.088896
-2.382242, -3.225343, 2.964359
-3.195675, -3.136878, 2.834621
-3.991786, -3.021645, 2.699831
-4.766181, -2.880652, 2.560148
-5.514559, -2.715179, 2.415737
-6.232741, -2.526764, 2.266774
-6.916703, -2.317192, 2.113442
-7.562597, -2.088477, 1.955933
-8.166783, -1.842843, 1.794443
-8.725855, -1.582704, 1.629180
-9.236663, -1.310637, 1.460356
-9.696338, -1.029366, 1.288190
-10.102311, -0.741723, 1.112910
-10.452336, -0.450632, 0.934748
-10.744503, -0.159074, 0.753942
-10.977256, 0.129944, 0.570735
-11.149402, 0.413412, 0.385377
-11.260125, 0.688354, 0.198122
-11.308995, 0.951855, 0.009229
-11.295966, 1.201090, -0.181040
-11.221385, 1.433352, -0.372419
-11.085990, 1.646084, -0.564638
-10.890908, 1.836899, -0.757423
-10.637647, 2.003610, -0.950500
-10.328091, 2.144250, -1.143591
-9.964486, 2.257093, -1.336416
-9.549432, 2.340675, -1.528695
-9.085861, 2.393806, -1.720145
-8.577024, 2.415588, -1.910486
-8.026469, 2.405420, -2.099433
-7.438020, 2.363013, -2.286705
-6.815749, 2.288387, -2.472021
-6.163955, 2.181880, -2.655100
-5.487132, 2.044141, -2.835664
-4.789945, 1.876129, -3.013436
-4.077195, 1.679104, -3.188142
-3.353788, 1.454617, -3.359511
-2.624707, 1.204499, -3.527274
-1.894976, 0.930840, -3.691168
-1.169627, 0.635976, -3.850931
-0.453668, 0.322466, -4.006310
0.247952, -0.006934, -4.157053
0.930374, -0.349289, -4.302914
1.588861, -0.701520, -4.443655
2.218831, -1.060428, -4.579042
2.815887, -1.422723, -4.708848
3.375848, -1.785056, -4.832853
3.894773, -2.144051, -4.950845
4.368990, -2.496333, -5.062619
4.795123, -2.838565, -5.167978
5.170110, -3.167473, -5.266733
5.491226, -3.479881, -5.358704
5.756102, -3.772741, -5.443720
5.962739, -4.043156, -5.521619
6.109523, -4.288417, -5.592249
6.195236, -4.506018, -5.655468
6.219064, -4.693688, -5.711143
6.180604, -4.849406, -5.759152
6.079861, -4.971424, -5.799383
5.917258, -5.058284, -5.831737
5.693624, -5.108828, -5.856123
5.410195, -5.122212, -5.872462
5.068600, -5.097911, -5.880688
4.670858, -5.035728, -5.880745
4.219357, -4.935794, -5.872588
3.716843, -4.798563, -5.856186
3.166399, -4.624814, -5.831519
2.571427, -4.415640, -5.798576
1.935623, -4.172437, -5.757363
1.262956, -3.896894, -5.707895
0.557637, -3.590974, -5.650199
-0.175905, -3.256897, -5.584315
-0.933054, -2.897119, -5.510295
-1.709036, -2.514309, -5.428204
-2.498955, -2.111324, -5.338116
-3.297817, -1.691181, -5.240122
-4.100571, -1.257033, -5.134319
-4.902137, -0.812135, -5.020821
-5.697443, -0.359817, -4.899751
-6.481452, 0.096549, -4.771243
-7.249203, 0.553578, -4.635445
-7.995836, 1.007903, -4.492514
-8.716627, 1.456207, -4.342620
-9.407017, 1.895252, -4.185941
-10.062642, 2.321909, -4.022669
-10.679360, 2.733184, -3.853004
-11.253278, 3.126247, -3.677157
-11.780774, 3.498454, -3.495350
-12.258523, 3.847372, -3.307813
-12.683513, 4.170798, -3.114785
-13.053069, 4.466779, -2.916517
-13.364861, 4.733624, -2.713264
-13.616924, 4.969923, -2.505294
-13.807666, 5.174551, -2.292881
-13.935878, 5.346680, -2.076305
-14.000734, 5.485780, -1.855856
-14.001804, 5.591622, -1.631829
-13.939045, 5.664278, -1.404527
-13.812803, 5.704113, -1.174257
-13.623807, 5.711780, -0.941333
-13.373165, 5.688208, -0.706074
-13.062347, 5.634591, -0.468803
-12.693179, 5.552374, -0.229848
-12.267826, 5.443229, 0.010460
-11.788775, 5.309041, 0.251785
-11.258816, 5.151885, 0.493791
-10.681021, 4.973997, 0.736136
-10.058721, 4.777758, 0.978480
-9.395485, 4.565660, 1.220480
-8.695089, 4.340279, 1.461790
-7.961494, 4.104253, 1.702067
-7.198814, 3.860245, 1.940967
-6.411291, 3.610922, 2.178146
-5.603264, 3.358922, 2.413262
-4.779137, 3.106828, 2.645973
-3.943354, 2.857139, 2.875942
-3.100365, 2.612246, 3.102832
-2.254597, 2.374407, 3.326310
-1.410428, 2.145722, 3.546048
-0.572153, 1.928115, 3.761720
0.256040, 1.723310, 3.973006
1.070095, 1.532819, 4.179591
1.866119, 1.357922, 4.381166
2.640401, 1.199662, 4.577426
3.389438, 1.058825, 4.768075
4.109952, 0.935946, 4.952823
4.798913, 0.831293, 5.131388
5.453553, 0.744875, 5.303494
6.071380, 0.676439, 5.468876
6.650197, 0.625475, 5.627276
7.188103, 0.591225, 5.778445
7.683510, 0.572695, 5.922145
8.135141, 0.568662, 6.058146
8.542039, 0.577694, 6.186230
8.903568, 0.598167, 6.306188
9.219407, 0.628283, 6.417824
9.489550, 0.666094, 6.520950
9.714300, 0.709522, 6.615394
9.894260, 0.756389, 6.700992
10.030323, 0.804436, 6.777594
10.123659, 0.851357, 6.845062
10.175700, 0.894822, 6.903271
10.188129, 0.932507, 6.952108
10.162855, 0.962121, 6.991475
10.101999, 0.981435, 7.021284
10.007872, 0.988307, 7.041462
9.882950, 0.980710, 7.051952
9.729859, 0.956760, 7.052707
9.551341, 0.914733, 7.043696
9.350240, 0.853096, 7.024900
9.129469, 0.770520, 6.996316
8.891989, 0.665904, 6.957954
8.640786, 0.538387, 6.909838
8.378841, 0.387366, 6.852005
8.109109, 0.212504, 6.784509
7.834492, 0.013739, 6.707415
7.557821, -0.208709, 6.620803
7.281828, -0.454336, 6.524767
7.009128, -0.722356, 6.419414
6.742195, -1.011701, 6.304865
6.483349, -1.321029, 6.181255
6.234734, -1.648732, 6.048732
5.998304, -1.992948, 5.907457
5.775808, -2.351578, 5.757604
5.568782, -2.722298, 5.599359
5.378531, -3.102583, 5.432922
5.206130, -3.489726, 5.258503
5.052411, -3.880865, 5.076327
4.917962, -4.273005, 4.886628
4.803126, -4.663044, 4.689653
4.707998, -5.047807, 4.485659
4.632431, -5.424072, 4.274913
4.576037, -5.788598, 4.057694
4.538197, -6.138161, 3.834291
4.518067, -6.469579, 3.605001
4.514589, -6.779748, 3.370131
4.526502, -7.065665, 3.129996
4.552360, -7.324467, 2.884921
4.590541, -7.553449, 2.635237
4.639269, -7.750099, 2.381284
4.696629, -7.912120, 2.123406
4.760591, -8.037452, 1.861958
4.829022, -8.124297, 1.597296
4.899715, -8.171134, 1.329785
4.970408, -8.176739, 1.059794
5.038804, -8.140200, 0.787694
5.102597, -8.060922, 0.513864
5.159492, -7.938641, 0.238683
5.207230, -7.773427, -0.037466
5.243606, -7.565687, -0.314198
5.266494, -7.316163, -0.591126
5.273870, -7.025927, -0.867861
5.263826, -6.696377, -1.144016
5.234596, -6.329225, -1.419202
5.184567, -5.926482, -1.693032
5.112304, -5.490445, -1.965117
5.016558, -5.023678, -2.235073
4.896286, -4.528991, -2.502517
4.750656, -4.009413, -2.767069
4.579066, -3.468174, -3.028353
4.381143, -2.908671, -3.285994
4.156758, -2.334443, -3.539626
3.906025, -1.749138, -3.788883
3.629305, -1.156488, -4.033409
3.327207, -0.560268, -4.272852
3.000584, 0.035727, -4.506865
2.650534, 0.627720, -4.735110
2.278387, 1.211982, -4.957258
1.885702, 1.784864, -5.172984
1.474256, 2.342829, -5.381976
1.046032, 2.882478, -5.583927
0.603203, 3.400582, -5.778542
0.148122, 3.894106, -5.965534
-0.316701, 4.360237, -6.144630
-0.788615, 4.796404, -6.315562
-1.264847, 5.200297, -6.478079
-1.742526, 5.569890, -6.631937
-2.218699, 5.903449, -6.776907
-2.690362, 6.199552, -6.912770
-3.154477, 6.457092, -7.039321
-3.608002, 6.675286, -7.156367
-4.047909, 6.853679, -7.263728
-4.471214, 6.992142, -7.361240
-4.874998, 7.090871, -7.448749
-5.256433, 7.150381, -7.526117
-5.612806, 7.171495, -7.593219
-5.941540, 7.155336, -7.649947
-6.240219, 7.103309, -7.696205
-6.506607, 7.017086, -7.731912
-6.738671, 6.898585, -7.757003
-6.934595, 6.749951, -7.771427
-7.092802, 6.573530, -7.775148
-7.211967, 6.371845, -7.768145
-7.291030, 6.147567, -7.750414
-7.329211, 5.903489, -7.721964
-7.326018, 5.642498, -7.682820
-7.281253, 5.367544, -7.633022
-7.195020, 5.081608, -7.572625
-7.067729, 4.787676, -7.501701
-6.900093, 4.488706, -7.420334
-6.693132, 4.187602, -7.328625
-6.448165, 3.887184, -7.226689
-6.166806, 3.590158, -7.114656
-5.850956, 3.299096, -6.992670
-5.502792, 3.016408, -6.860889
-5.124754, 2.744321, -6.719486
-4.719532, 2.484857, -6.568648
-4.290047, 2.239819, -6.408574
-3.839433, 2.010772, -6.239477
-3.371019, 1.799032, -6.061585
-2.888303, 1.605653, -5.875135
-2.394931, 1.431427, -5.680380
-1.894672, 1.276869, -5.477582
-1.391391, 1.142227, -5.267017
-0.889022, 1.027474, -5.048970
-0.391543, 0.932318, -4.823740
0.097059, 0.856205, -4.591634
0.572807, 0.798334, -4.352969
1.031771, 0.757665, -4.108073
1.470095, 0.732937, -3.857281
1.884022, 0.722683, -3.600940
2.269927, 0.725252, -3.339402
2.624341, 0.738828, -3.073029
2.943979, 0.761454, -2.802187
3.225766, 0.791057, -2.527252
3.466859, 0.825476, -2.248605
3.664673, 0.862484, -1.966631
3.816900, 0.899817, -1.681722
3.921528, 0.935205, -1.394274
3.976861, 0.966395, -1.104687
3.981532, 0.991182, -0.813363
3.934515, 1.007435, -0.520708
3.835140, 1.013121, -0.227130
3.683099, 1.006334, 0.066962
3.478452, 0.985316, 0.361157
3.221629, 0.948481, 0.655045
2.913434, 0.894433, 0.948214
2.555043, 0.821987, 1.240255
2.147995, 0.730182, 1.530759
1.694191, 0.618298, 1.819321
1.195880, 0.485864, 2.105534
0.655652, 0.332671, 2.389000
0.076419, 0.158769, 2.669320
-0.538602, -0.035519, 2.946101
-1.185904, -0.249606, 3.218956
-1.861713, -0.482641, 3.487500
-2.562013, -0.733513, 3.751359
-3.282567, -1.000862, 4.010160
-4.018947, -1.283090, 4.263540
-4.766563, -1.578375, 4.511144
-5.520685, -1.884686, 4.752624
-6.276484, -2.199804, 4.987640
-7.029055, -2.521340, 5.215862
-7.773453, -2.846763, 5.436969
-8.504725, -3.173417, 5.650650
-9.217941, -3.498555, 5.856605
-9.908229, -3.819361, 6.054544
-10.570805, -4.132979, 6.244189
-11.201011, -4.436544, 6.425273
-11.794336, -4.727207, 6.597541
-12.346458, -5.002169, 6.760751
-12.853265, -5.258705, 6.914674
-13.310886, -5.494199, 7.059093
-13.715721, -5.706162, 7.193805
-14.064460, -5.892269, 7.318622
-14.354111, -6.050375, 7.433366
-14.582017, -6.178544, 7.537878
-14.745878, -6.275069, 7.632011
-14.843768, -6.338491, 7.715633
-14.874146, -6.367616, 7.788626
-14.835871, -6.361530, 7.850889
-14.728208, -6.319612, 7.902334
-14.550837, -6.241540, 7.942890
-14.303855, -6.127302, 7.972501
-13.987779, -5.977194, 7.991125
-13.603541, -5.791826, 7.998738
-13.152484, -5.572114, 7.995330
-12.636358, -5.319279, 7.980906
-12.057306, -5.034833, 7.955489
-11.417854, -4.720575, 7.919114
-10.720892, -4.378568, 7.871836
-9.969662, -4.011130, 7.813720
-9.167734, -3.620808, 7.744852
-8.318984, -3.210362, 7.665328
-7.427571, -2.782735, 7.575263
-6.497913, -2.341035, 7.474784
-5.534655, -1.888499, 7.364035
-4.542641, -1.428470, 7.243173
-3.526888, -0.964368, 7.112370
-2.492546, -0.499653, 6.971812
-1.444876, -0.037801, 6.821697
-0.389206, 0.417733, 6.662239
0.669094, 0.863542, 6.493664
1.724649, 1.296301, 6.316210
2.772114, 1.712796, 6.130129
3.806205, 2.109953, 5.935685
4.821734, 2.484866, 5.733151
5.813639, 2.834824, 5.522816
6.777017, 3.157335, 5.304975
7.707155, 3.450151, 5.079937
8.599555, 3.711283, 4.848019
9.449966, 3.939024, 4.609549
10.254407, 4.131962, 4.364864
11.009190, 4.288995, 4.114307
11.710945, 4.409334, 3.858233
12.356635, 4.492518, 3.597002
12.943578, 4.538413, 3.330983
13.469456, 4.547211, 3.060548
13.932334, 4.519431, 2.786079
14.330663, 4.455912, 2.507962
14.663293, 4.357803, 2.226586
14.929473, 4.226553, 1.942349
15.128854, 4.063894, 1.655647
15.261490, 3.871829, 1.366883
15.327829, 3.652606, 1.076462
15.328714, 3.408701, 0.784791
15.265368, 3.142790, 0.492277
15.139386, 2.857728, 0.199330
14.952718, 2.556515, -0.093641
14.707656, 2.242273, -0.386227
14.406815, 1.918215, -0.678020
14.053111, 1.587610, -0.968613
13.649740, 1.253758, -1.257602
13.200153, 0.919953, -1.544585
12.708034, 0.589456, -1.829162
12.177266, 0.265464, -2.110940
11.611910, -0.048923, -2.389527
11.016174, -0.350728, -2.664537
10.394379, -0.637128, -2.935591
9.750934, -0.905474, -3.202313
9.090305, -1.153322, -3.464337
8.416980, -1.378451, -3.721301
7.735442, -1.578884, -3.972852
7.050138, -1.752907, -4.218645
6.365448, -1.899079, -4.458342
5.685659, -2.016251, -4.691617
5.014932, -2.103570, -4.918151
4.357280, -2.160486, -5.137635
3.716541, -2.186758, -5.349772
3.096350, -2.182450, -5.554275
2.500124, -2.147932, -5.750866
1.931035, -2.083871, -5.939282
1.391993, -1.991226, -6.119270
0.885631, -1.871233, -6.290589
0.414290, -1.725391, -6.453012
-0.019996, -1.555449, -6.606322
-0.415504, -1.363381, -6.750320
-0.770835, -1.151369, -6.884815
-1.084918, -0.921780, -7.009634
-1.357011, -0.677137, -7.124616
-1.586700, -0.420096, -7.229614
-1.773901, -0.153418, -7.324495
-1.918854, 0.120062, -7.409143
-2.022111, 0.397460, -7.483453
-2.084535, 0.675876, -7.547338
-2.107284, 0.952424, -7.600724
-2.091798, 1.224258, -7.643553
-2.039782, 1.488602, -7.675781
-1.953193, 1.742780, -7.697379
-1.834220, 1.984240, -7.708336
-1.685259, 2.210580, -7.708652
-1.508899, 2.419572, -7.698344
-1.307891, 2.609184, -7.677444
-1.085130, 2.777600, -7.646000
-0.843629, 2.923237, -7.604073
-0.586492, 3.044758, -7.551739
-0.316889, 3.141087, -7.489089
-0.038031, 3.211420, -7.416230
0.246858, 3.255225, -7.333281
0.534563, 3.272255, -7.240375
0.821910, 3.262540, -7.137661
1.105783, 3.226394, -7.025301
1.383155, 3.164401, -6.903468
1.651106, 3.077416, -6.772352
1.906849, 2.966547, -6.632152
2.147748, 2.833149, -6.483082
2.371340, 2.678802, -6.325368
2.575349, 2.505298, -6.159246
2.757708, 2.314618, -5.984966
2.916568, 2.108911, -5.802788
3.050311, 1.890473, -5.612981
3.157564, 1.661715, -5.415827
3.237204, 1.425144, -5.211617
3.288368, 1.183333, -5.000651
3.310452, 0.938890, -4.783237
3.303116, 0.694436, -4.559694
3.266284, 0.452570, -4.330347
3.200143, 0.215847, -4.095529
3.105134, -0.013255, -3.855581
2.981949, -0.232357, -3.610849
2.831524, -0.439208, -3.361688
2.655023, -0.631708, -3.108454
2.453832, -0.807932, -2.851511
2.229540, -0.966148, -2.591228
1.983925, -1.104840, -2.327976
1.718940, -1.222720, -2.062131
1.436690, -1.318746, -1.794071
1.139414, -1.392133, -1.524175
0.829465, -1.442358, -1.252827
0.509290, -1.469172, -0.980409
0.181405, -1.472600, -0.707306
-0.151628, -1.452941, -0.433901
-0.487220, -1.410766, -0.160578
-0.822781, -1.346913, 0.112280
-1.155741, -1.262481, 0.384292
-1.483576, -1.158812, 0.655081
-1.803826, -1.037486, 0.924269
-2.114119, -0.900299, 1.191483
-2.412192, -0.749246, 1.456355
-2.695908, -0.586500, 1.718518
-2.963277, -0.414392, 1.977614
-3.212476, -0.235383, 2.233288
-3.441857, -0.052040, 2.485189
-3.649969, 0.132993, 2.732975
-3.835567, 0.317018, 2.976311
-3.997625, 0.497319, 3.214866
-4.135341, 0.671185, 3.448320
-4.248150, 0.835943, 3.676360
-4.335722, 0.988983, 3.898680
-4.397972, 1.127793, 4.114986
-4.435057, 1.249978, 4.324991
-4.447375, 1.353295, 4.528419
-4.435564, 1.435672, 4.725002
-4.400493, 1.495235, 4.914486
-4.343259, 1.530328, 5.096625
-4.265175, 1.539535, 5.271185
-4.167759, 1.521693, 5.437943
-4.052722, 1.475913, 5.596690
-3.921953, 1.401585, 5.747226
-3.777504, 1.298395, 5.889364
-3.621570, 1.166326, 6.022932
-3.456470, 1.005663, 6.147767
-3.284630, 0.816995, 6.263721
-3.108558, 0.601214, 6.370660
-2.930825, 0.359503, 6.468461
-2.754041, 0.093336, 6.557016
-2.580830, -0.195540, 6.636230
-2.413810, -0.505113, 6.706021
-2.255567, -0.833129, 6.766323
-2.108633, -1.177107, 6.817080
-1.975459, -1.534361, 6.858253
-1.858398, -1.902024, 6.889815
-1.759678, -2.277075, 6.911755
-1.681384, -2.656365, 6.924072
-1.625434, -3.036645, 6.926783
-1.593564, -3.414597, 6.919916
-1.587307, -3.786863, 6.903512
-1.607977, -4.150080, 6.877629
-1.656655, -4.500906, 6.842334
-1.734178, -4.836055, 6.797711
-1.841123, -5.152326, 6.743854
-1.977801, -5.446635, 6.680872
-2.144251, -5.716043, 6.608886
-2.340233, -5.957785, 6.528028
-2.565224, -6.169296, 6.438446
-2.818421, -6.348234, 6.340295
-3.098740, -6.492508, 6.233746
-3.404820, -6.600292, 6.118979
-3.735030, -6.670047, 5.996186
-4.087479, -6.700536, 5.865570
-4.460023, -6.690836, 5.727343
-4.850279, -6.640348, 5.581729
-5.255640, -6.548802, 5.428960
-5.673293, -6.416263, 5.269280
-6.100234, -6.243134, 5.102939
-6.533291, -6.030146, 4.930198
-6.969145, -5.778358, 4.751325
-7.404351, -5.489149, 4.566595
-7.835365, -5.164201, 4.376291
-8.258568, -4.805493, 4.180706
-8.670292, -4.415274, 3.980133
-9.066848, -3.996050, 3.774878
-9.444551, -3.550562, 3.565247
-9.799750, -3.081758, 3.351554
-10.128856, -2.592770, 3.134118
-10.428368, -2.086886, 2.913259
-10.694901, -1.567518, 2.689304
-10.925213, -1.038177, 2.462582
-11.116230, -0.502438, 2.233424
-11.265075, 0.036090, 2.002163
-11.369085, 0.573797, 1.769136
-11.425841, 1.107100, 1.534678
-11.433186, 1.632479, 1.299126
-11.389242, 2.146505, 1.062818
-11.292434, 2.645867, 0.826091
-11.141500, 3.127407, 0.589282
-10.935508, 3.588139, 0.352724
-10.673867, 4.025278, 0.116751
-10.356335, 4.436265, -0.118306
-9.983029, 4.818782, -0.352119
-9.554423, 5.170773, -0.584363
-9.071360, 5.490462, -0.814717
-8.535041, 5.776362, -1.042864
-7.947028, 6.027286, -1.268491
-7.309237, 6.242356, -1.491291
-6.623930, 6.421005, -1.710962
-5.893704, 6.562979, -1.927208
-5.121476, 6.668334, -2.139738
-4.310471, 6.737432, -2.348269
-3.464203, 6.770934, -2.552526
-2.586453, 6.769787, -2.752240
-1.681251, 6.735213, -2.947149
